,Date,Symbol,rf_pb_25N_30d,Cumulative_Return_7d,Cumulative_Return_15d,Cumulative_Return_30d,model,number_entries,first_entry,last_entry,Xv_pb_10N_30d,rf_pb_10N_30d,lr_pb_10N_30d,rf_pb_10N_15d,rf_pb_15N_30d,rf_pb_15N_15d,Xv_pb_15N_30d,rf_pb_20P_30d,rf_pb_10P_15d,lr_pb_15N_30d,rf_pb_20N_30d,Xv_pb_20N_30d,lr_pb_10P_30d,lr_pb_10N_15d,Xv_pb_15P_30d,rf_pb_10P_30d,rf_pb_15P_30d,Xv_pb_10P_30d,Xv_pb_10N_15d,score_P_30d,score_P_15d,score_P_7d,score_N_30d,score_N_15d,score_N_7d
66841,2024-06-13,TRX-USD,,-0.03371210175197226,1.2278207199510676,3.325960388821766,lr_pb_15N_30d,109,2024-01-16,2024-06-13,,,,,,,,,,0.98497791627124,,,,,,,,,,,,,,,
66841,2024-06-13,TRX-USD,,1.531130388776376,5.131947736698286,145.5571920644214,Xv_pb_20N_30d,67,2024-01-02,2024-06-13,,,,,,,,,,,,0.7104354,,,,,,,,,,,,,
66833,2024-06-05,TRX-USD,,0.4501404618776865,0.6150207543541835,11.679034381765609,lr_pb_10P_30d,37,2024-01-01,2024-06-05,,,,,,,,,,,,,0.7685109468540956,,,,,,,,,,,,
66841,2024-06-13,TRX-USD,,-0.13155524477736646,1.052302342943531,3.6374644993125536,lr_pb_10N_15d,119,2024-01-16,2024-06-13,,,,,,,,,,,,,,0.978725945037374,,,,,,,,,,,
66755,2024-03-19,TRX-USD,,-0.06878088333127252,-0.1473033576118059,-0.47275021293124453,Xv_pb_10N_15d,6,2024-02-25,2024-03-19,,,,,,,,,,,,,,,,,,,0.7937658,,,,,,
66840,2024-06-12,TRX-USD,,1.2324313064047265,7.183655449045649,68.56786899498147,score_N_30d,32,2024-01-17,2024-06-12,,,,,,,,,,,,,,,,,,,,,,,0.7146406815478773,,
66859,2024-06-13,TSUGT-USD,,-0.8210854826330268,-0.9904817824652785,-0.9999635816812885,Xv_pb_10N_30d,18,2024-05-27,2024-06-13,0.9782079,,,,,,,,,,,,,,,,,,,,,,,,
66859,2024-06-13,TSUGT-USD,,-0.7964113216360496,-0.984474539437537,-0.9998642520780898,lr_pb_10N_30d,15,2024-05-27,2024-06-13,,,0.9986303338260192,,,,,,,,,,,,,,,,,,,,,,
66859,2024-06-13,TSUGT-USD,,-0.8210854826330268,-0.9904817824652785,-0.9999635816812885,Xv_pb_15N_30d,18,2024-05-27,2024-06-13,,,,,,,0.91411835,,,,,,,,,,,,,,,,,,
66859,2024-06-13,TSUGT-USD,,-0.7728895767642372,-0.9807046412004722,-0.9997420490323388,lr_pb_15N_30d,14,2024-05-31,2024-06-13,,,,,,,,,,0.9971306093735326,,,,,,,,,,,,,,,
66859,2024-06-13,TSUGT-USD,,-0.8210854826330268,-0.9904817824652785,-0.9999635816812885,Xv_pb_20N_30d,18,2024-05-27,2024-06-13,,,,,,,,,,,,0.834431,,,,,,,,,,,,,
66859,2024-06-13,TSUGT-USD,,-0.7728895767642372,-0.9807046412004722,-0.9997420490323388,lr_pb_10N_15d,14,2024-05-31,2024-06-13,,,,,,,,,,,,,,0.987935339102908,,,,,,,,,,,
66859,2024-06-13,TSUGT-USD,,-0.3823324143761211,-0.7820304212130669,-0.9088911995171881,score_N_30d,4,2024-06-09,2024-06-13,,,,,,,,,,,,,,,,,,,,,,,0.7061192600940304,,
67024,2024-06-13,TT-USD,,-0.9505374251146724,-0.998799215125604,-0.9999737020423142,Xv_pb_10N_30d,143,2024-01-01,2024-06-13,0.98032135,,,,,,,,,,,,,,,,,,,,,,,,
67024,2024-06-13,TT-USD,,6.088027280758745,43.98956500048566,6.3502323073338856,lr_pb_10N_30d,89,2024-01-03,2024-06-13,,,0.8368845804168006,,,,,,,,,,,,,,,,,,,,,,
67024,2024-06-13,TT-USD,,-0.9879301295225529,-0.9998525270084623,-0.9999438241765379,Xv_pb_15N_30d,78,2024-01-07,2024-06-13,,,,,,,0.8891345,,,,,,,,,,,,,,,,,,
67024,2024-06-13,TT-USD,,5.675722774919723,62.44791692919295,10.764109535304495,lr_pb_15N_30d,74,2024-01-28,2024-06-13,,,,,,,,,,0.7685932835186925,,,,,,,,,,,,,,,
67024,2024-06-13,TT-USD,,-0.8660348757940874,-0.9499412397718682,-0.9002676888917382,Xv_pb_20N_30d,90,2024-01-07,2024-06-13,,,,,,,,,,,,0.834431,,,,,,,,,,,,,
67020,2024-06-09,TT-USD,,-0.9736102560431223,-0.9996676118448596,-0.999969425117489,lr_pb_10P_30d,53,2024-01-06,2024-06-09,,,,,,,,,,,,,0.7321485235286209,,,,,,,,,,,,
67024,2024-06-13,TT-USD,,2.1528722675677474,5.4266374133347615,-0.898192912981552,lr_pb_10N_15d,67,2024-02-08,2024-06-13,,,,,,,,,,,,,,0.7570794927422737,,,,,,,,,,,
66949,2024-03-30,TT-USD,,-0.10964276427202102,-0.5619415725596297,-0.9378298152595184,Xv_pb_10N_15d,14,2024-02-25,2024-03-30,,,,,,,,,,,,,,,,,,,0.7133122,,,,,,
66913,2024-02-23,TT-USD,,0.2698108843448579,0.40471632651728706,0.3324834297995114,score_N_30d,1,2024-02-23,2024-02-23,,,,,,,,,,,,,,,,,,,,,,,0.709677693801091,,
67123,2024-06-13,TURBOS-USD,,-0.9771035637856257,-0.9999919949950107,-0.9999999998998048,Xv_pb_10N_30d,81,2024-01-05,2024-06-13,0.94736207,,,,,,,,,,,,,,,,,,,,,,,,
67123,2024-06-13,TURBOS-USD,,-0.9499834901803748,-0.9992624088218849,-0.9999997364970759,lr_pb_10N_30d,82,2024-01-05,2024-06-13,,,0.9823424126837842,,,,,,,,,,,,,,,,,,,,,,
67123,2024-06-13,TURBOS-USD,,-0.9496306428485533,-0.9991212750559288,-0.9999991238199856,Xv_pb_15N_30d,47,2024-01-14,2024-06-13,,,,,,,0.91294265,,,,,,,,,,,,,,,,,,
67123,2024-06-13,TURBOS-USD,,-0.9663296909254226,-0.9986030099842651,-0.9999996023403949,lr_pb_15N_30d,78,2024-01-05,2024-06-13,,,,,,,,,,0.9717788464577192,,,,,,,,,,,,,,,
67123,2024-06-13,TURBOS-USD,,-0.8381957034257207,-0.9890862818786467,-0.9999549738209335,Xv_pb_20N_30d,37,2024-01-06,2024-06-13,,,,,,,,,,,,0.81784576,,,,,,,,,,,,,
67110,2024-05-29,TURBOS-USD,,0.007556131344851558,-0.30027614077524645,-0.4803591276353223,lr_pb_10P_30d,2,2024-02-04,2024-05-29,,,,,,,,,,,,,0.7537464189560185,,,,,,,,,,,,
67123,2024-06-13,TURBOS-USD,,-0.9687360383796548,-0.9988601479272855,-0.9999996729817779,lr_pb_10N_15d,76,2024-01-05,2024-06-13,,,,,,,,,,,,,,0.9418569390211832,,,,,,,,,,,
67075,2024-03-18,TURBOS-USD,,0.9905848532303481,1.0407050079093345,-0.4541615518197928,Xv_pb_10N_15d,4,2024-03-15,2024-03-18,,,,,,,,,,,,,,,,,,,0.73843646,,,,,,
67075,2024-03-18,TURBOS-USD,,1.589444216986919,0.9956807827807108,-0.2931405594843136,score_N_30d,4,2024-01-21,2024-03-18,,,,,,,,,,,,,,,,,,,,,,,0.7145728492727953,,
67288,2024-06-13,TUSD-USD,,-0.07900538423018555,-0.26390426513008336,-0.04409946651772778,Xv_pb_10N_30d,133,2024-01-01,2024-06-13,0.80600464,,,,,,,,,,,,,,,,,,,,,,,,
67257,2024-05-13,TUSD-USD,,0.08219669497646631,0.1403024321035944,0.449277857143787,lr_pb_10N_30d,61,2024-01-01,2024-05-13,,,0.7001048652170567,,,,,,,,,,,,,,,,,,,,,,
67288,2024-06-13,TUSD-USD,,-0.11375256872891748,-0.2528795074664182,-0.10898401086843112,Xv_pb_15N_30d,137,2024-01-01,2024-06-13,,,,,,,0.84276414,,,,,,,,,,,,,,,,,,
67253,2024-05-09,TUSD-USD,,0.03607737542040823,0.1162453224121145,0.36831150137816415,lr_pb_15N_30d,48,2024-01-03,2024-05-09,,,,,,,,,,0.7290991980997644,,,,,,,,,,,,,,,
67288,2024-06-13,TUSD-USD,,0.10422164085585717,-0.08565522711510354,0.11926619973410202,Xv_pb_20N_30d,66,2024-01-01,2024-06-13,,,,,,,,,,,,0.7425087,,,,,,,,,,,,,
67288,2024-06-13,TUSD-USD,,-0.021965150525400157,-0.0487800302610345,0.04018874696176611,lr_pb_10P_30d,19,2024-01-30,2024-06-13,,,,,,,,,,,,,0.9758390278588848,,,,,,,,,,,,
67201,2024-03-18,TUSD-USD,,-0.01921664788960431,0.05078847284167298,0.24837777928113836,lr_pb_10N_15d,36,2024-01-04,2024-03-18,,,,,,,,,,,,,,0.7329185714330437,,,,,,,,,,,
67214,2024-03-31,TUSD-USD,,0.05185428465938702,-0.08945516951848076,-0.15614192826994433,Xv_pb_10N_15d,46,2024-01-01,2024-03-31,,,,,,,,,,,,,,,,,,,0.87380576,,,,,,
67198,2024-03-15,TUSD-USD,,-0.011143437484972707,-0.09561949168876582,0.12885106734487706,score_N_30d,13,2024-01-05,2024-03-15,,,,,,,,,,,,,,,,,,,,,,,0.7002911518229995,,
67453,2024-06-13,TWT-USD,,-0.57389696778558,-0.8802083548087554,-0.5197169891403065,Xv_pb_10N_30d,135,2024-01-01,2024-06-13,0.9069382,,,,,,,,,,,,,,,,,,,,,,,,
67453,2024-06-13,TWT-USD,,0.875254887420529,-0.09485294474981043,-0.9493285772280338,lr_pb_10N_30d,132,2024-01-11,2024-06-13,,,0.9935663638805284,,,,,,,,,,,,,,,,,,,,,,
67453,2024-06-13,TWT-USD,,-0.5684000677726797,-0.7735674676100974,-0.16440880397847546,Xv_pb_15N_30d,122,2024-01-03,2024-06-13,,,,,,,0.9301128,,,,,,,,,,,,,,,,,,
67453,2024-06-13,TWT-USD,,0.7719621866607098,-0.39461839674242505,-0.9794901650825169,lr_pb_15N_30d,119,2024-01-11,2024-06-13,,,,,,,,,,0.9898340526870388,,,,,,,,,,,,,,,
67453,2024-06-13,TWT-USD,,2.133607517127322,4.937509391663587,88.61506662174074,Xv_pb_20N_30d,89,2024-01-01,2024-06-13,,,,,,,,,,,,0.72577554,,,,,,,,,,,,,
67392,2024-04-13,TWT-USD,,-0.32061837609145405,-0.4391885525170126,0.31110190511224967,lr_pb_10P_30d,13,2024-01-08,2024-04-13,,,,,,,,,,,,,0.895963459337667,,,,,,,,,,,,
67453,2024-06-13,TWT-USD,,0.7510323807418002,-0.661826514436165,-0.9938697283327528,lr_pb_10N_15d,114,2024-01-27,2024-06-13,,,,,,,,,,,,,,0.9763147818353458,,,,,,,,,,,
67378,2024-03-30,TWT-USD,,0.5255544290572247,-0.7178411028199936,-0.9789919315045803,Xv_pb_10N_15d,22,2024-02-23,2024-03-30,,,,,,,,,,,,,,,,,,,0.7303214,,,,,,
67453,2024-06-13,TWT-USD,,-0.41504271284088645,-0.7801352667350314,-0.6659489661778049,score_N_30d,44,2024-02-08,2024-06-13,,,,,,,,,,,,,,,,,,,,,,,0.7343408520261763,,
67344,2024-02-25,TWT-USD,,0.10270408515459395,0.21233505559982335,0.05721040410690903,score_N_15d,1,2024-02-25,2024-02-25,,,,,,,,,,,,,,,,,,,,,,,,0.7013680892252919,
67618,2024-06-13,UMA-USD,,16.246638695491836,164.60719362298602,-0.9927267005182833,Xv_pb_10N_30d,140,2024-01-01,2024-06-13,0.9541436,,,,,,,,,,,,,,,,,,,,,,,,
67618,2024-06-13,UMA-USD,,-0.2724948511740177,-0.8529554022901151,-0.9999954582456128,lr_pb_10N_30d,99,2024-01-11,2024-06-13,,,0.9491454067042386,,,,,,,,,,,,,,,,,,,,,,
67618,2024-06-13,UMA-USD,,44.819268617420036,777.7541432758266,-0.9794945331823575,Xv_pb_15N_30d,110,2024-01-01,2024-06-13,,,,,,,0.8495249,,,,,,,,,,,,,,,,,,
67618,2024-06-13,UMA-USD,,-0.5969947155860391,-0.9272014443682309,-0.9999942397484629,lr_pb_15N_30d,91,2024-01-11,2024-06-13,,,,,,,,,,0.9190495822461086,,,,,,,,,,,,,,,
67618,2024-06-13,UMA-USD,,4.421132371617695,30.257822232879622,56.82519623402037,Xv_pb_20N_30d,35,2024-01-27,2024-06-13,,,,,,,,,,,,0.7940183,,,,,,,,,,,,,
67612,2024-06-07,UMA-USD,,27.12035901704575,427.3509775988721,3.999789745676436,lr_pb_10P_30d,25,2024-01-05,2024-06-07,,,,,,,,,,,,,0.758018139535585,,,,,,,,,,,,
67618,2024-06-13,UMA-USD,,-0.9619541359787732,-0.9965499007730257,-0.9999999283100933,lr_pb_10N_15d,93,2024-01-11,2024-06-13,,,,,,,,,,,,,,0.9044038117215928,,,,,,,,,,,
67544,2024-03-31,UMA-USD,,-0.1457329646366996,-0.9322926808637787,-0.9992243682458861,Xv_pb_10N_15d,20,2024-02-25,2024-03-31,,,,,,,,,,,,,,,,,,,0.7058182,,,,,,
67618,2024-06-13,UMA-USD,,-0.38426359457496295,-0.5698118014721487,-0.9818570776314206,score_N_30d,42,2024-01-21,2024-06-13,,,,,,,,,,,,,,,,,,,,,,,0.7346315809270842,,
67509,2024-02-25,UMA-USD,,0.042277015169680965,0.1943057987835637,0.02807170202187992,score_N_15d,1,2024-02-25,2024-02-25,,,,,,,,,,,,,,,,,,,,,,,,0.7079706598088247,
67666,2024-06-03,UNB-USD,,-0.9326891835009442,-0.9942012770817064,-0.9999941534440021,Xv_pb_10N_30d,38,2024-01-15,2024-06-03,0.98444796,,,,,,,,,,,,,,,,,,,,,,,,
67666,2024-06-03,UNB-USD,,-0.6646649252655502,-0.5925259945115705,-0.9989179070566562,lr_pb_10N_30d,34,2024-02-19,2024-06-03,,,0.8489631448706629,,,,,,,,,,,,,,,,,,,,,,
67666,2024-06-03,UNB-USD,,-0.869627622180244,-0.9347250762812359,-0.9993803022872534,Xv_pb_15N_30d,26,2024-01-21,2024-06-03,,,,,,,0.7825039,,,,,,,,,,,,,,,,,,
67666,2024-06-03,UNB-USD,,-0.17116394830595127,0.7261007524297278,-0.9954098338053587,lr_pb_15N_30d,31,2024-02-19,2024-06-03,,,,,,,,,,0.8102224828677559,,,,,,,,,,,,,,,
67666,2024-06-03,UNB-USD,,-0.7179336629363435,-0.8050490487970244,-0.9800661549883928,Xv_pb_20N_30d,17,2024-01-21,2024-06-03,,,,,,,,,,,,0.9383808,,,,,,,,,,,,,
67649,2024-04-10,UNB-USD,,-0.6393489322034389,-0.6906798923102846,-0.8657935712501148,lr_pb_10P_30d,10,2024-01-15,2024-04-10,,,,,,,,,,,,,0.8568232803708818,,,,,,,,,,,,
67666,2024-06-03,UNB-USD,,-0.7494664358155914,-0.9037593802913384,-0.9993005863512152,lr_pb_10N_15d,25,2024-02-19,2024-06-03,,,,,,,,,,,,,,0.8620848439492906,,,,,,,,,,,
67637,2024-03-20,UNB-USD,,-0.2199622726872532,-0.736696321452445,-0.8501248044718864,Xv_pb_10N_15d,7,2024-01-15,2024-03-20,,,,,,,,,,,,,,,,,,,0.73579615,,,,,,
67831,2024-06-13,UNFI-USD,,-0.903803390013563,-0.991335123003181,-0.9960119158416523,Xv_pb_10N_30d,141,2024-01-01,2024-06-13,0.97977805,,,,,,,,,,,,,,,,,,,,,,,,
67831,2024-06-13,UNFI-USD,,2.228487515303485,0.021862602362062944,-0.9992069019162556,lr_pb_10N_30d,115,2024-01-11,2024-06-13,,,0.9902378476011372,,,,,,,,,,,,,,,,,,,,,,
67831,2024-06-13,UNFI-USD,,-0.4637033629298919,-0.3421902319446628,1.834705852883796,Xv_pb_15N_30d,132,2024-01-01,2024-06-13,,,,,,,0.9343053,,,,,,,,,,,,,,,,,,
67831,2024-06-13,UNFI-USD,,4.37281545358399,0.044099267083343774,-0.9995364505015406,lr_pb_15N_30d,99,2024-01-11,2024-06-13,,,,,,,,,,0.9815692278321776,,,,,,,,,,,,,,,
67831,2024-06-13,UNFI-USD,,-0.09682226376957925,46.13220507404654,32722.49824059205,Xv_pb_20N_30d,84,2024-01-12,2024-06-13,,,,,,,,,,,,0.7229472,,,,,,,,,,,,,
67794,2024-05-07,UNFI-USD,,-0.9915616109445724,-0.997046415246815,-0.998745133649686,lr_pb_10P_30d,23,2024-01-01,2024-05-07,,,,,,,,,,,,,0.7485002500497357,,,,,,,,,,,,
67831,2024-06-13,UNFI-USD,,-0.7938637165481616,-0.9905419101522484,-0.9999959976235226,lr_pb_10N_15d,98,2024-01-11,2024-06-13,,,,,,,,,,,,,,0.9549682800906618,,,,,,,,,,,
67781,2024-04-24,UNFI-USD,,-0.46097579026461166,-0.9986014077436037,-0.9999899665483589,Xv_pb_10N_15d,29,2024-03-04,2024-04-24,,,,,,,,,,,,,,,,,,,0.73697656,,,,,,
67831,2024-06-13,UNFI-USD,,9.967755686669372,30.2458632354046,417.8478844179997,score_N_30d,63,2024-01-24,2024-06-13,,,,,,,,,,,,,,,,,,,,,,,0.7684250366031021,,
67743,2024-03-17,UNFI-USD,,-0.2062356934352405,-0.6519533653879875,-0.9867154699106178,score_N_15d,7,2024-03-05,2024-03-17,,,,,,,,,,,,,,,,,,,,,,,,0.7097500423390586,
67996,2024-06-13,UOS-USD,,-0.9894990346292375,-0.999977918652658,-0.9999999638834185,Xv_pb_10N_30d,148,2024-01-01,2024-06-13,0.9782079,,,,,,,,,,,,,,,,,,,,,,,,
67996,2024-06-13,UOS-USD,,-0.6898307293408463,-0.9788545241997271,-0.999997604992162,lr_pb_10N_30d,128,2024-01-11,2024-06-13,,,0.9947096127437248,,,,,,,,,,,,,,,,,,,,,,
67996,2024-06-13,UOS-USD,,-0.9934493372159107,-0.9994205629665078,-0.9998667425435624,Xv_pb_15N_30d,107,2024-01-01,2024-06-13,,,,,,,0.91411835,,,,,,,,,,,,,,,,,,
67996,2024-06-13,UOS-USD,,-0.6805111680617943,-0.9836530200140562,-0.9999995736989344,lr_pb_15N_30d,121,2024-01-29,2024-06-13,,,,,,,,,,0.9897219059242964,,,,,,,,,,,,,,,
67996,2024-06-13,UOS-USD,,-0.923296062336976,-0.985482360052236,-0.9891437510349138,Xv_pb_20N_30d,98,2024-01-06,2024-06-13,,,,,,,,,,,,0.834431,,,,,,,,,,,,,
67930,2024-04-08,UOS-USD,,-0.8764110859927577,-0.9703466221355145,-0.985624673170932,lr_pb_10P_30d,22,2024-01-01,2024-04-08,,,,,,,,,,,,,0.7548727020517211,,,,,,,,,,,,
67996,2024-06-13,UOS-USD,,-0.8846604142737061,-0.9977612418953968,-0.9999999724581028,lr_pb_10N_15d,119,2024-01-11,2024-06-13,,,,,,,,,,,,,,0.9692806251004156,,,,,,,,,,,
67976,2024-05-24,UOS-USD,,-0.36101818880877545,-0.3712237371255782,-0.9553918648711813,Xv_pb_10N_15d,8,2024-02-24,2024-05-24,,,,,,,,,,,,,,,,,,,0.7184617,,,,,,
67996,2024-06-13,UOS-USD,,-0.9066698269477717,-0.7936892797653041,-0.9906050326692152,score_N_30d,49,2024-02-08,2024-06-13,,,,,,,,,,,,,,,,,,,,,,,0.7193739524976368,,
67887,2024-02-25,UOS-USD,,-0.2353485035952254,0.5404342970486797,-0.2328109285772888,score_N_15d,2,2024-02-24,2024-02-25,,,,,,,,,,,,,,,,,,,,,,,,0.7155622989293187,
68161,2024-06-13,UPO-USD,,-0.6805925310684815,-0.9105396898212481,-0.9999765270331537,Xv_pb_10N_30d,139,2024-01-01,2024-06-13,0.94116455,,,,,,,,,,,,,,,,,,,,,,,,
68161,2024-06-13,UPO-USD,,-0.711912483651695,-0.8755916936389165,-0.996580778416637,lr_pb_10N_30d,123,2024-01-03,2024-06-13,,,0.9954228499916477,,,,,,,,,,,,,,,,,,,,,,
68153,2024-06-05,UPO-USD,,-0.9547952827796659,-0.9964171562166768,-0.9997804424046532,Xv_pb_15N_30d,75,2024-01-01,2024-06-05,,,,,,,0.73465705,,,,,,,,,,,,,,,,,,
68161,2024-06-13,UPO-USD,,-0.6476895459038575,-0.9474697849066229,-0.9972988081093884,lr_pb_15N_30d,116,2024-01-28,2024-06-13,,,,,,,,,,0.9921097282939024,,,,,,,,,,,,,,,
68161,2024-06-13,UPO-USD,,-0.8758463704322714,-0.8868565508664933,-0.926702244407991,Xv_pb_20N_30d,68,2024-01-09,2024-06-13,,,,,,,,,,,,0.7104354,,,,,,,,,,,,,
68146,2024-05-29,UPO-USD,,0.1873083693183235,-0.393483075196414,-0.2741700448313589,lr_pb_10P_30d,12,2024-01-19,2024-05-29,,,,,,,,,,,,,0.7400771797389422,,,,,,,,,,,,
68161,2024-06-13,UPO-USD,,-0.6951253135280544,-0.9636458327903896,-0.9970394877265092,lr_pb_10N_15d,110,2024-01-30,2024-06-13,,,,,,,,,,,,,,0.9839664872893608,,,,,,,,,,,
68075,2024-03-19,UPO-USD,,0.853028215107406,2.4288678547260565,5.814786780924026,Xv_pb_10N_15d,7,2024-03-04,2024-03-19,,,,,,,,,,,,,,,,,,,0.77478623,,,,,,
68130,2024-05-13,UPO-USD,,-0.905098079026796,-0.9935472353636932,-0.9920604942927798,score_N_30d,35,2024-03-31,2024-05-13,,,,,,,,,,,,,,,,,,,,,,,0.7156930749435235,,
68316,2024-06-13,UQC-USD,,-0.9527772753256735,-0.9989052220831695,-0.9980552052246444,Xv_pb_10N_30d,129,2024-01-05,2024-06-13,0.9436291,,,,,,,,,,,,,,,,,,,,,,,,
68316,2024-06-13,UQC-USD,,-0.8829864172011628,-0.982590910680604,-0.9985988589773395,lr_pb_10N_30d,137,2024-01-11,2024-06-13,,,0.9911945851396032,,,,,,,,,,,,,,,,,,,,,,
68316,2024-06-13,UQC-USD,,-0.9565868813633062,-0.9922979315568653,-0.9006709995238095,Xv_pb_15N_30d,102,2024-01-14,2024-06-13,,,,,,,0.90684265,,,,,,,,,,,,,,,,,,
68316,2024-06-13,UQC-USD,,-0.7956684919396952,-0.9634241342374299,-0.9975088571775145,lr_pb_15N_30d,133,2024-01-11,2024-06-13,,,,,,,,,,0.9857943817314614,,,,,,,,,,,,,,,
68314,2024-06-11,UQC-USD,,-0.554214461252858,-0.9292000905178333,-0.9258244786333915,Xv_pb_20N_30d,66,2024-01-06,2024-06-11,,,,,,,,,,,,0.70635986,,,,,,,,,,,,,
68167,2024-01-10,UQC-USD,,0.025429012530373107,-0.03139677164691035,-0.20924406175309962,lr_pb_10P_30d,1,2024-01-10,2024-01-10,,,,,,,,,,,,,0.7934873530151791,,,,,,,,,,,,
68316,2024-06-13,UQC-USD,,-0.8706970850045522,-0.9811129280474276,-0.998907738665016,lr_pb_10N_15d,128,2024-01-11,2024-06-13,,,,,,,,,,,,,,0.9606344405683755,,,,,,,,,,,
68246,2024-03-31,UQC-USD,,-0.4894543454818129,-0.9609291714773548,-0.9979963222169475,Xv_pb_10N_15d,20,2024-02-21,2024-03-31,,,,,,,,,,,,,,,,,,,0.78501797,,,,,,
68316,2024-06-13,UQC-USD,,-0.4004807393657268,-0.33572114194370395,0.8441444072259086,score_N_30d,76,2024-01-11,2024-06-13,,,,,,,,,,,,,,,,,,,,,,,0.7354247818521354,,
68241,2024-03-26,UQC-USD,,-0.4227463599676822,-0.8588004116341136,-0.9789476792921677,score_N_15d,12,2024-02-22,2024-03-26,,,,,,,,,,,,,,,,,,,,,,,,0.7077360329446876,
68481,2024-06-13,USDC-USD,,-0.001153252503831026,-0.0030101192526375,-0.007121320127338127,Xv_pb_10N_30d,136,2024-01-01,2024-06-13,0.9547248,,,,,,,,,,,,,,,,,,,,,,,,
68481,2024-06-13,USDC-USD,,-0.0006958970525627883,-0.0016815083287116117,-0.007548203548779608,Xv_pb_15N_30d,114,2024-01-01,2024-06-13,,,,,,,0.9306554,,,,,,,,,,,,,,,,,,
68481,2024-06-13,USDC-USD,,-0.0014648029568528065,-0.0024026626902131643,-0.004387112656572656,Xv_pb_20N_30d,91,2024-01-10,2024-06-13,,,,,,,,,,,,0.8354214,,,,,,,,,,,,,
68480,2024-06-12,USDC-USD,,-0.00046976525104791556,-0.0007105655593816484,-0.0024149302255257465,lr_pb_10P_30d,88,2024-03-17,2024-06-12,,,,,,,,,,,,,0.7055401844173812,,,,,,,,,,,,
68481,2024-06-13,USDC-USD,,0.001337015247584672,0.0007136117457382518,0.0003092043009813583,Xv_pb_10N_15d,49,2024-02-25,2024-06-13,,,,,,,,,,,,,,,,,,,0.72802484,,,,,,
68646,2024-06-13,USDD-USD,,0.0649903010308972,0.1418727077020785,0.23664606448566583,Xv_pb_10N_30d,129,2024-01-01,2024-06-13,0.92236406,,,,,,,,,,,,,,,,,,,,,,,,
68619,2024-05-17,USDD-USD,,0.0330279848082069,0.008859380548153162,-0.02674603102095019,lr_pb_10N_30d,61,2024-01-03,2024-05-17,,,0.7440195970600115,,,,,,,,,,,,,,,,,,,,,,
68646,2024-06-13,USDD-USD,,0.08458306946779359,0.19165847130399105,0.39287588560478337,Xv_pb_15N_30d,127,2024-01-01,2024-06-13,,,,,,,0.7644263,,,,,,,,,,,,,,,,,,
68577,2024-04-05,USDD-USD,,0.02200479570974534,0.012725790606343379,-0.047095294200577564,lr_pb_15N_30d,52,2024-01-03,2024-04-05,,,,,,,,,,0.7696110582994342,,,,,,,,,,,,,,,
68646,2024-06-13,USDD-USD,,0.17101744493312765,0.4021605081777466,0.528203575518509,Xv_pb_20N_30d,99,2024-01-01,2024-06-13,,,,,,,,,,,,0.83387244,,,,,,,,,,,,,
68596,2024-04-24,USDD-USD,,-0.0216854959949202,0.0928437268254918,0.19618925295004552,lr_pb_10P_30d,14,2024-04-11,2024-04-24,,,,,,,,,,,,,0.7336542116004082,,,,,,,,,,,,
68577,2024-04-05,USDD-USD,,-0.0291111267311418,-0.0875847450410061,-0.13792339951182508,lr_pb_10N_15d,33,2024-01-03,2024-04-05,,,,,,,,,,,,,,0.7708384530249844,,,,,,,,,,,
68636,2024-06-03,USDD-USD,,0.07953022972032686,0.19268536929059477,-0.023930035678452755,Xv_pb_10N_15d,62,2024-01-18,2024-06-03,,,,,,,,,,,,,,,,,,,0.7514562,,,,,,
68618,2024-05-16,USDD-USD,,0.042732711264769296,0.09912421807808092,0.13765623533236804,score_N_30d,29,2024-01-03,2024-05-16,,,,,,,,,,,,,,,,,,,,,,,0.7111490414133111,,
68537,2024-02-25,USDD-USD,,0.003665910062095712,0.0014793561506358799,-0.0014646286173372047,score_N_15d,4,2024-02-22,2024-02-25,,,,,,,,,,,,,,,,,,,,,,,,0.72096533607297,
68657,2024-03-17,USDE-USD,,-0.19809866013767696,-0.027184525862967712,-0.0789514476431965,Xv_pb_10N_30d,3,2024-02-25,2024-03-17,0.8275038,,,,,,,,,,,,,,,,,,,,,,,,
68657,2024-03-17,USDE-USD,,-0.3472755558148337,-0.38365505384876,-0.13468285934071744,lr_pb_10N_30d,10,2024-02-25,2024-03-17,,,0.9515136965652368,,,,,,,,,,,,,,,,,,,,,,
68657,2024-03-17,USDE-USD,,-0.1878961816479332,-0.0052191978788920235,-0.008402697185892039,Xv_pb_15N_30d,3,2024-03-05,2024-03-17,,,,,,,0.70626754,,,,,,,,,,,,,,,,,,
68657,2024-03-17,USDE-USD,,-0.34380541251620567,-0.3715070407056178,-0.12222803392279924,lr_pb_15N_30d,11,2024-02-25,2024-03-17,,,,,,,,,,0.9462439692821872,,,,,,,,,,,,,,,
68657,2024-03-17,USDE-USD,,-0.19612231416946269,-0.19817777947825777,-0.026864719360236933,Xv_pb_20N_30d,3,2024-03-04,2024-03-17,,,,,,,,,,,,0.8150724,,,,,,,,,,,,,
68657,2024-03-17,USDE-USD,,-0.21077772493272862,-0.2146201123352297,-0.1309776827750696,lr_pb_10N_15d,8,2024-02-25,2024-03-17,,,,,,,,,,,,,,0.8975912845266719,,,,,,,,,,,
