;Symbol;Date;Close;Models;Probability;model;percent_correct_entries;simulate_variation;reached_target
9162;ARPA-USD;2024-08-24;0,042306192219257355;score_P_15d;0,0;;;;
9163;WOO-USD;2024-08-24;0,1782667636871338;score_P_15d;0,0;;;;
9164;GTC-USD;2024-08-24;0,0005505419103428721;score_P_15d;0,0;;;;
9165;MBL-USD;2024-08-24;0,002850570250302553;score_P_15d;0,0;;;;
9166;AZERO-USD;2024-08-24;0,442763090133667;score_P_15d;0,0;;;;
9167;POLYX-USD;2024-08-24;0,24994373321533203;score_P_15d;0,0;;;;
9168;HYDRA-USD;2024-08-24;0,35744261741638184;score_P_15d;0,0;;;;
9169;ZRX-USD;2024-08-24;0,3468926250934601;score_P_15d;0,0;;;;
9170;GLM-USD;2024-08-24;0,3290235698223114;score_P_15d;0,0;;;;
9171;CULT-USD;2024-08-24;1,916053633976844e-06;score_P_15d;0,0;;;;
9172;CTC-USD;2024-08-24;0,4485510289669037;score_P_15d;0,0;;;;
9173;STRAX-USD;2024-08-24;0,051723379641771317;score_P_15d;0,0;;;;
9174;MAX-USD;2024-08-24;0,002897751983255148;score_P_15d;0,0;;;;
9175;AA-USD;2024-08-24;0,441621333360672;score_P_15d;0,0;;;;
9176;KAVA-USD;2024-08-24;0,3676546514034271;score_P_15d;0,0;;;;
9177;BAT-USD;2024-08-24;0,1895865499973297;score_P_15d;0,0;;;;
9178;TRX-USD;2024-08-24;0,166421577334404;score_P_15d;0,0;;;;
9179;TLOS-USD;2024-08-24;0,2772088944911957;score_P_15d;0,0;;;;
9180;OGN-USD;2024-08-24;0,09082135558128357;score_P_15d;0,0;;;;
9181;OVR-USD;2024-08-24;0,15900491178035736;score_P_15d;0,0;;;;
9182;CSPR-USD;2024-08-24;0,014090434648096561;score_P_15d;0,0;;;;
9183;XAI-USD;2024-08-24;0,13996252417564392;score_P_15d;0,0;;;;
9184;CFX-USD;2024-08-24;0,15931357443332672;score_P_15d;0,0;;;;
9185;GLQ-USD;2024-08-24;0,06495504081249237;score_P_15d;0,0;;;;
9186;INSP-USD;2024-08-24;0,034599270671606064;score_P_15d;0,0;;;;
9187;CETUS-USD;2024-08-24;0,06929220259189606;score_P_15d;0,0;;;;
9188;PZP-USD;2024-08-24;0,12407104671001434;score_P_15d;0,0;;;;
9189;WEN-USD;2024-08-24;0,0;score_P_15d;0,0;;;;
9190;SKEY-USD;2024-08-24;0,04421885684132576;score_P_15d;0,0;;;;
9191;KMD-USD;2024-08-24;0,26757949590682983;score_P_15d;0,0;;;;
9192;DUSK-USD;2024-08-24;0,22751520574092865;score_P_15d;0,0;;;;
9193;FIDA-USD;2024-08-24;0,25952422618865967;score_P_15d;0,0;;;;
9194;STORJ-USD;2024-08-24;0,42004653811454773;score_P_15d;0,0;;;;
9195;FRM-USD;2024-08-24;0,020249545574188232;score_P_15d;0,0;;;;
9196;VISION-USD;2024-08-24;0,2559683918952942;score_P_15d;0,0;;;;
9197;CTSI-USD;2024-08-24;0,14784379303455353;score_P_15d;0,0;;;;
9198;UTK-USD;2024-08-24;0,04778004810214043;score_P_15d;0,0;;;;
9199;LRC-USD;2024-08-24;0,14799277484416962;score_P_15d;0,0;;;;
9200;BEAT-USD;2024-08-24;0,0021281950175762177;score_P_15d;0,0;;;;
9201;UOS-USD;2024-08-24;0,09860377758741379;score_P_15d;0,0;;;;
9202;OLE-USD;2024-08-24;0,010921794921159744;score_P_15d;0,0;;;;
9203;XAVA-USD;2024-08-24;0,47176891565322876;score_P_15d;0,0;;;;
9204;VXV-USD;2024-08-24;0,36993786692619324;score_P_15d;0,0;;;;
9205;INFRA-USD;2024-08-24;0,2597443759441376;score_P_15d;0,0;;;;
9206;CHR-USD;2024-08-24;0,2582777142524719;score_P_15d;0,0;;;;
9207;PEOPLE-USD;2024-08-24;0,07444744557142258;score_P_15d;0,0;;;;
9208;KAS-USD;2024-08-24;0,17111927270889282;score_P_15d;0,0;;;;
9209;ECOX-USD;2024-08-24;0,09384074807167053;score_P_15d;0,0;;;;
9210;HAKA-USD;2024-08-24;0,0021234338637441397;score_P_15d;0,0;;;;
9211;HYVE-USD;2024-08-24;0,010206934995949268;score_P_15d;0,0;;;;
9212;NOM-USD;2024-08-24;0,02900480292737484;score_P_15d;0,0;;;;
9213;DPET-USD;2024-08-24;0,04105633124709129;score_P_15d;0,0;;;;
9214;OLT-USD;2024-08-24;0,0010841450421139598;score_P_15d;0,0;;;;
9215;ODDZ-USD;2024-08-24;0,007180750370025635;score_P_15d;0,0;;;;
9216;KMA-USD;2024-08-24;0,00037901493487879634;score_P_15d;0,0;;;;
9217;FORWARD-USD;2024-08-24;0,0012128098169341683;score_P_15d;0,0;;;;
9218;DREAMS-USD;2024-08-24;0,000324209249811247;score_P_15d;0,0;;;;
9219;STX-USD;2024-08-24;0,0050025261007249355;score_P_15d;0,0;;;;
9220;MLS-USD;2024-08-24;0,0018043690361082554;score_P_15d;0,0;;;;
9221;HIENS4-USD;2024-08-24;0,00020060052338521928;score_P_15d;0,0;;;;
9222;TENET-USD;2024-08-24;0,006716222036629915;score_P_15d;0,0;;;;
9223;TARA-USD;2024-08-24;0,0035648364573717117;score_P_15d;0,0;;;;
9224;BLOK-USD;2024-08-24;0,0006332137272693217;score_P_15d;0,0;;;;
9225;G-USD;2024-08-24;2,497071363904979e-05;score_P_15d;0,0;;;;
9226;BIFI-USD;2024-08-24;0,0003605815290939063;score_P_15d;0,0;;;;
9227;KLUB-USD;2024-08-24;0,0011105643352493644;score_P_15d;0,0;;;;
9228;ID-USD;2024-08-24;0,050279829651117325;score_P_15d;0,0;;;;
9229;REVU-USD;2024-08-24;0,009175133891403675;score_P_15d;0,0;;;;
9230;KAI-USD;2024-08-24;0,0020752183627337217;score_P_15d;0,0;;;;
9231;NORD-USD;2024-08-24;0,055419448763132095;score_P_15d;0,0;;;;
9232;DOCK-USD;2024-08-24;0,00199540751054883;score_P_15d;0,0;;;;
9233;SHILL-USD;2024-08-24;0,0017701763426885009;score_P_15d;0,0;;;;
9234;JAM-USD;2024-08-24;7,114468462532386e-05;score_P_15d;0,0;;;;
9235;SCPT-USD;2024-08-24;0,009580891579389572;score_P_15d;0,0;;;;
9236;WOOP-USD;2024-08-24;0,00200835894793272;score_P_15d;0,0;;;;
9237;WEST-USD;2024-08-24;0,03151175379753113;score_P_15d;0,0;;;;
9238;MINA-USD;2024-08-24;0,5048072934150696;score_P_15d;0,0;;;;
9239;ADA-USD;2024-08-24;0,3876495957374573;score_P_15d;0,0;;;;
9240;HIBEANZ-USD;2024-08-24;0,0006399251869879663;score_P_15d;0,0;;;;
9241;VINU-USD;2024-08-24;4,651475592254428e-06;score_P_15d;0,0;;;;
9242;MOG-USD;2024-08-24;1,2366413102427032e-06;score_P_15d;0,0;;;;
9243;XCN-USD;2024-08-24;0,0006447297055274248;score_P_15d;0,0;;;;
9244;VOLT-USD;2024-08-24;0,0006439448916353285;score_P_15d;0,0;;;;
9245;SUN-USD;2024-08-24;0,036304377019405365;score_P_15d;0,0;;;;
9246;AI-USD;2024-08-24;0,05876609683036804;score_P_15d;0,0;;;;
9247;JASMY-USD;2024-08-24;0,022719381377100945;score_P_15d;0,0;;;;
9248;TOWER-USD;2024-08-24;0,0018490082584321499;score_P_15d;0,0;;;;
9249;APT-USD;2024-08-24;0,00040198935312218964;score_P_15d;0,0;;;;
9250;GAME-USD;2024-08-24;0,00030832141055725515;score_P_15d;0,0;;;;
9251;BLOCK-USD;2024-08-24;0,010310579091310501;score_P_15d;0,0;;;;
9252;LOCUS-USD;2024-08-24;0,025932392105460167;score_P_15d;0,0;;;;
9253;FURY-USD;2024-08-24;0,18021194636821747;score_P_15d;0,0;;;;
9254;BMX-USD;2024-08-24;0,35111889243125916;score_P_15d;0,0;;;;
9255;USDJ-USD;2024-08-24;1,0888469219207764;score_P_7d;0,0;;;;
9256;NAKA-USD;2024-08-24;1,1210039854049683;score_P_7d;0,0;;;;
9257;OMNI-USD;2024-08-24;0,8313000202178955;score_P_7d;0,0;;;;
9258;TRAC-USD;2024-08-24;0,5741881728172302;score_P_7d;0,0;;;;
9259;ARKM-USD;2024-08-24;1,3365315198898315;score_P_7d;0,0;;;;
9260;MAHA-USD;2024-08-24;1,378655195236206;score_P_7d;0,0;;;;
9261;BCH-USD;2024-08-24;358,9477844238281;score_P_7d;0,0;;;;
9262;ORN-USD;2024-08-24;1,2996104955673218;score_P_7d;0,0;;;;
9263;ALICE-USD;2024-08-24;1,1826655864715576;score_P_7d;0,0;;;;
9264;BAND-USD;2024-08-24;1,255001187324524;score_P_7d;0,0;;;;
9265;MTRG-USD;2024-08-24;0,5632621049880981;score_P_7d;0,0;;;;
9266;RIO-USD;2024-08-24;0,9591614007949829;score_P_7d;0,0;;;;
9267;MTL-USD;2024-08-24;1,0493144989013672;score_P_7d;0,0;;;;
9268;SPOT-USD;2024-08-24;1,145071029663086;score_P_7d;0,0;;;;
9269;WEMIX-USD;2024-08-24;0,8950738310813904;score_P_7d;0,0;;;;
9270;AMPL-USD;2024-08-24;1,0847667455673218;score_P_7d;0,0;;;;
9271;USDC-USD;2024-08-24;0,9999566674232483;score_P_7d;0,0;;;;
9272;LSK-USD;2024-08-24;0,920965850353241;score_P_7d;0,0;;;;
9273;ORCA-USD;2024-08-24;2,200206756591797;score_P_7d;0,0;;;;
9274;TWT-USD;2024-08-24;0,9668000340461731;score_P_7d;0,0;;;;
9275;SAVM-USD;2024-08-24;1,179960012435913;score_P_7d;0,0;;;;
9276;FRONT-USD;2024-08-24;0,8209443092346191;score_P_7d;0,0;;;;
9277;XNO-USD;2024-08-24;0,9970355033874512;score_P_7d;0,0;;;;
9278;MKR-USD;2024-08-24;2149,08837890625;score_P_7d;0,0;;;;
9279;AVA-USD;2024-08-24;0,6022470593452454;score_P_7d;0,0;;;;
9280;LQTY-USD;2024-08-24;1,0649207830429077;score_P_7d;0,0;;;;
9281;FLUX-USD;2024-08-24;0,6171630024909973;score_P_7d;0,0;;;;
9282;FLOW-USD;2024-08-24;0,6057687401771545;score_P_7d;0,0;;;;
9283;DYDX-USD;2024-08-24;1,1548219919204712;score_P_7d;0,0;;;;
9284;AGLD-USD;2024-08-24;0,9302738904953003;score_P_7d;0,0;;;;
9285;LDO-USD;2024-08-24;1,2578016519546509;score_P_7d;0,0;;;;
9286;NMR-USD;2024-08-24;17,532855987548828;score_P_7d;0,0;;;;
9287;THETA-USD;2024-08-24;1,3989909887313843;score_P_7d;0,0;;;;
9288;ZETA-USD;2024-08-24;0,5875883102416992;score_P_7d;0,0;;;;
9289;OUSD-USD;2024-08-24;0,998175323009491;score_P_7d;0,0;;;;
9290;XMR-USD;2024-08-24;167,99783325195312;score_P_7d;0,0;;;;
9291;FTT-USD;2024-08-24;1,4844725131988525;score_P_7d;0,0;;;;
9292;AUCTION-USD;2024-08-24;17,19911003112793;score_P_7d;0,0;;;;
9293;FXS-USD;2024-08-24;2,210646867752075;score_P_7d;0,0;;;;
9294;FET-USD;2024-08-24;1,3783396482467651;score_P_7d;0,0;;;;
9295;TON-USD;2024-08-24;1,163791298866272;score_P_7d;0,0;;;;
9296;TRIBL-USD;2024-08-24;1,1778178215026855;score_P_7d;0,0;;;;
9297;PYUSD-USD;2024-08-24;1,0000120401382446;score_P_7d;0,0;;;;
9298;DEGO-USD;2024-08-24;1,720901608467102;score_P_7d;0,0;;;;
9299;XRP-USD;2024-08-24;0,6029919981956482;score_P_7d;0,0;;;;
9300;TUSD-USD;2024-08-24;1,0006581544876099;score_P_7d;0,0;;;;
9301;ALPINE-USD;2024-08-24;1,3689720630645752;score_P_7d;0,0;;;;
9302;PERP-USD;2024-08-24;0,6814394593238831;score_P_7d;0,0;;;;
9303;WAVES-USD;2024-08-24;1,15451180934906;score_P_7d;0,0;;;;
9304;SFUND-USD;2024-08-24;1,3453810214996338;score_P_7d;0,0;;;;
9305;ERG-USD;2024-08-24;0,8262141346931458;score_P_7d;0,0;;;;
9306;JTO-USD;2024-08-24;2,7138383388519287;score_P_7d;0,0;;;;
9307;USDE-USD;2024-08-24;1,0188672542572021;score_P_7d;0,0;;;;
9308;FIL-USD;2024-08-24;4,201985836029053;score_P_7d;0,0;;;;
9309;PYR-USD;2024-08-24;3,0974504947662354;score_P_7d;0,0;;;;
9310;CAKE-USD;2024-08-24;1,9920185804367065;score_P_7d;0,0;;;;
9311;LSD-USD;2024-08-24;0,6000576019287109;score_P_7d;0,0;;;;
9312;LYX-USD;2024-08-24;2,557368040084839;score_P_7d;0,0;;;;
9313;PANDORA-USD;2024-08-24;1821,706787109375;score_P_7d;0,0;;;;
9314;BAL-USD;2024-08-24;2,1826467514038086;score_P_7d;0,0;;;;
9315;LINK-USD;2024-08-24;12,233193397521973;score_P_7d;0,0;;;;
9316;SNX-USD;2024-08-24;1,612776517868042;score_P_7d;0,0;;;;
9317;ETHW-USD;2024-08-24;2,2213692665100098;score_P_7d;0,0;;;;
9318;RLC-USD;2024-08-24;1,7634788751602173;score_P_7d;0,0;;;;
9319;NEO-USD;2024-08-24;10,86812686920166;score_P_7d;0,0;;;;
9320;API3-USD;2024-08-24;1,7285045385360718;score_P_7d;0,0;;;;
9321;LPT-USD;2024-08-24;15,255571365356445;score_P_7d;0,0;;;;
9322;PAXG-USD;2024-08-24;2514,214111328125;score_P_7d;0,0;;;;
9323;USDP-USD;2024-08-24;1,0003961324691772;score_P_7d;0,0;;;;
9324;MOVR-USD;2024-08-24;10,72688102722168;score_P_7d;0,0;;;;
9325;PLU-USD;2024-08-24;2,7913119792938232;score_P_7d;0,0;;;;
9326;OP-USD;2024-08-24;1,5634582042694092;score_P_7d;0,0;;;;
9327;RPL-USD;2024-08-24;13,868799209594727;score_P_7d;0,0;;;;
9328;DEXE-USD;2024-08-24;9,032683372497559;score_P_7d;0,0;;;;
9329;FLIP-USD;2024-08-24;1,2361071109771729;score_P_7d;0,0;;;;
9330;XCH-USD;2024-08-24;16,60019874572754;score_P_7d;0,0;;;;
9331;SUSHI-USD;2024-08-24;0,6740986704826355;score_P_7d;0,0;;;;
9332;UMA-USD;2024-08-24;2,3571279048919678;score_P_7d;0,0;;;;
9333;ZEN-USD;2024-08-24;8,834395408630371;score_P_7d;0,0;;;;
9334;DOT-USD;2024-08-24;4,874101161956787;score_P_7d;0,0;;;;
9335;ICP-USD;2024-08-24;8,633596420288086;score_P_7d;0,0;;;;
9336;ERN-USD;2024-08-24;2,435678005218506;score_P_7d;0,0;;;;
9337;AXS-USD;2024-08-24;5,318483352661133;score_P_7d;0,0;;;;
9338;KCS-USD;2024-08-24;8,652151107788086;score_P_7d;0,0;;;;
9339;ORAI-USD;2024-08-24;6,280097484588623;score_P_7d;0,0;;;;
9340;USDD-USD;2024-08-24;1,0014657974243164;score_P_7d;0,0;;;;
9341;VAI-USD;2024-08-24;1,0007227659225464;score_P_7d;0,0;;;;
9342;ATOM-USD;2024-08-24;5,126262664794922;score_P_7d;0,0;;;;
9343;INJ-USD;2024-08-24;22,634151458740234;score_P_7d;0,0;;;;
9344;EUL-USD;2024-08-24;5,763068199157715;score_P_7d;0,0;;;;
9345;RUNE-USD;2024-08-24;4,422937870025635;score_P_7d;0,0;;;;
9346;DYM-USD;2024-08-24;1,7744872570037842;score_P_7d;0,0;;;;
9347;STRK-USD;2024-08-24;6,94288444519043;score_P_7d;0,0;;;;
9348;FORTH-USD;2024-08-24;3,2060437202453613;score_P_7d;0,0;;;;
9349;SHRAP-USD;2024-08-24;18,02730941772461;score_P_7d;0,0;;;;
9350;GAS-USD;2024-08-24;3,7427122592926025;score_P_7d;0,0;;;;
9351;HAPI-USD;2024-08-24;10,15998649597168;score_P_7d;0,0;;;;
9352;WLD-USD;2024-08-24;1,8729344606399536;score_P_7d;0,0;;;;
9353;MC-USD;2024-08-24;1,640590786933899;score_P_7d;0,0;;;;
9354;DCR-USD;2024-08-24;11,664234161376953;score_P_7d;0,0;;;;
9355;HIGH-USD;2024-08-24;1,5761134624481201;score_P_7d;0,0;;;;
9356;AKT-USD;2024-08-24;2,788041114807129;score_P_7d;0,0;;;;
9357;AR-USD;2024-08-24;26,301753997802734;score_P_7d;0,0;;;;
9358;NEAR-USD;2024-08-24;5,008071422576904;score_P_7d;0,0;;;;
9359;BOND-USD;2024-08-24;1,9856442213058472;score_P_7d;0,0;;;;
9360;HNT-USD;2024-08-24;6,351551055908203;score_P_7d;0,0;;;;
9361;ELA-USD;2024-08-24;1,9530845880508423;score_P_7d;0,0;;;;
9362;MAVIA-USD;2024-08-24;1,76169753074646;score_P_7d;0,0;;;;
9363;GNS-USD;2024-08-24;2,785982847213745;score_P_7d;0,0;;;;
9364;BNB-USD;2024-08-24;577,1387329101562;score_P_7d;0,0;;;;
9365;CVX-USD;2024-08-24;2,330660104751587;score_P_7d;0,0;;;;
9366;ZEC-USD;2024-08-24;40,08528137207031;score_P_7d;0,0;;;;
9367;PENDLE-USD;2024-08-24;3,4445066452026367;score_P_7d;0,0;;;;
9368;WBTC-USD;2024-08-24;64291,01953125;score_P_7d;0,0;;;;
9369;BTC-USD;2024-08-24;64411,98828125;score_P_7d;0,0;;;;
9370;SEAM-USD;2024-08-24;1,722213864326477;score_P_7d;0,0;;;;
9371;UNFI-USD;2024-08-24;3,30587100982666;score_P_7d;0,0;;;;
9372;KARATE-USD;2024-08-24;0,0005779142957180738;score_P_7d;0,0;;;;
9373;TIME-USD;2024-08-24;17,524314880371094;score_P_7d;0,0;;;;
9374;AVAX-USD;2024-08-24;27,52754783630371;score_P_7d;0,0;;;;
9375;UQC-USD;2024-08-24;5,43280029296875;score_P_7d;0,0;;;;
9376;ETH-USD;2024-08-24;2773,579345703125;score_P_7d;0,0;;;;
9377;TRIAS-USD;2024-08-24;5,454139232635498;score_P_7d;0,0;;;;
9378;GAFI-USD;2024-08-24;3,3709447383880615;score_P_7d;0,0;;;;
9379;SD-USD;2024-08-24;0,5279653668403625;score_P_7d;0,0;;;;
9380;EWT-USD;2024-08-24;1,5900567770004272;score_P_7d;0,0;;;;
9381;ETC-USD;2024-08-24;20,238893508911133;score_P_7d;0,0;;;;
9382;SSV-USD;2024-08-24;25,72488021850586;score_P_7d;0,0;;;;
9383;KSM-USD;2024-08-24;22,255971908569336;score_P_7d;0,0;;;;
9384;AOG-USD;2024-08-24;0,6823753714561462;score_P_7d;0,0;;;;
9385;EOS-USD;2024-08-24;0,5423004031181335;score_P_7d;0,0;;;;
9386;METIS-USD;2024-08-24;39,61182403564453;score_P_7d;0,0;;;;
9387;ILV-USD;2024-08-24;48,600467681884766;score_P_7d;0,0;;;;
9388;KDA-USD;2024-08-24;0,5691598057746887;score_P_7d;0,0;;;;
9389;EGLD-USD;2024-08-24;32,271583557128906;score_P_7d;0,0;;;;
9390;CREAM-USD;2024-08-24;22,68107795715332;score_P_7d;0,0;;;;
9391;QNT-USD;2024-08-24;69,67109680175781;score_P_7d;0,0;;;;
9392;OTK-USD;2024-08-24;0,04055340960621834;score_P_7d;0,0;;;;
9393;DASH-USD;2024-08-24;26,507352828979492;score_P_7d;0,0;;;;
9394;ORDI-USD;2024-08-24;35,620113372802734;score_P_7d;0,0;;;;
9395;XTZ-USD;2024-08-24;0,7450234889984131;score_P_7d;0,0;;;;
9396;QUICK-USD;2024-08-24;41,22231674194336;score_P_7d;0,0;;;;
9397;AAVE-USD;2024-08-24;137,2998046875;score_P_7d;0,0;;;;
9398;CELO-USD;2024-08-24;0,52232426404953;score_P_7d;0,0;;;;
9399;MATIC-USD;2024-08-24;0,530460774898529;score_P_7d;0,0;;;;
9400;WIF-USD;2024-08-24;1,9272916316986084;score_P_7d;0,0;;;;
9401;PROM-USD;2024-08-24;6,162393569946289;score_P_7d;0,0;;;;
9402;APE-USD;2024-08-24;0,7404072284698486;score_P_7d;0,0;;;;
9403;AIOZ-USD;2024-08-24;0,49286869168281555;score_P_7d;0,0;;;;
9404;YFI-USD;2024-08-24;5581,75390625;score_P_7d;0,0;;;;
9405;ENS-USD;2024-08-24;21,518878936767578;score_P_7d;0,0;;;;
9406;VANRY-USD;2024-08-24;0,11108072847127914;score_P_7d;0,0;;;;
9407;DAR-USD;2024-08-24;0,1687127947807312;score_P_7d;0,0;;;;
9408;AMB-USD;2024-08-24;0,008864786475896835;score_P_7d;0,0;;;;
9409;LTC-USD;2024-08-24;65,30661010742188;score_P_7d;0,0;;;;
9410;CREDI-USD;2024-08-24;0,015499312430620193;score_P_7d;0,0;;;;
9411;XNL-USD;2024-08-24;0,01216037292033434;score_P_7d;0,0;;;;
9412;XPRT-USD;2024-08-24;0,2282380908727646;score_P_7d;0,0;;;;
9413;TRB-USD;2024-08-24;78,10159301757812;score_P_7d;0,0;;;;
9414;FLOKI-USD;2024-08-24;0,00015128230734262615;score_P_7d;0,0;;;;
9415;QKC-USD;2024-08-24;0,010720339603722095;score_P_7d;0,0;;;;
9416;OM-USD;2024-08-24;0,9777492880821228;score_P_7d;0,0;;;;
9417;SOL-USD;2024-08-24;161,048095703125;score_P_7d;0,0;;;;
9418;IZI-USD;2024-08-24;0,011675906367599964;score_P_7d;0,0;;;;
9419;VOXEL-USD;2024-08-24;0,2083660513162613;score_P_7d;0,0;;;;
9420;SWFTC-USD;2024-08-24;0,0034317639656364918;score_P_7d;0,0;;;;
9421;BSW-USD;2024-08-24;0,08246079832315445;score_P_7d;0,0;;;;
9422;ONDO-USD;2024-08-24;0,7477663159370422;score_P_7d;0,0;;;;
9423;LYM-USD;2024-08-24;0,0020189371425658464;score_P_7d;0,0;;;;
9424;RANKER-USD;2024-08-24;0,00048226318904198706;score_P_7d;0,0;;;;
9425;IRL-USD;2024-08-24;0,0125697897747159;score_P_7d;0,0;;;;
9426;GARI-USD;2024-08-24;0,00728404289111495;score_P_7d;0,0;;;;
9427;ARKER-USD;2024-08-24;0,00014837045455351472;score_P_7d;0,0;;;;
9428;UNO-USD;2024-08-24;5,295435905456543;score_P_7d;0,0;;;;
9429;LMR-USD;2024-08-24;0,028095941990613937;score_P_7d;0,0;;;;
9430;SYS-USD;2024-08-24;0,1419135332107544;score_P_7d;0,0;;;;
9431;CWEB-USD;2024-08-24;0,0037435097619891167;score_P_7d;0,0;;;;
9432;NWC-USD;2024-08-24;0,09268396347761154;score_P_7d;0,0;;;;
9433;XLM-USD;2024-08-24;0,10148083418607712;score_P_7d;0,0;;;;
9434;ORBS-USD;2024-08-24;0,027847282588481903;score_P_7d;0,0;;;;
9435;JST-USD;2024-08-24;0,03320925682783127;score_P_7d;0,0;;;;
9436;MON-USD;2024-08-24;0,05955275148153305;score_P_7d;0,0;;;;
9437;RAY-USD;2024-08-24;1,8695497512817383;score_P_7d;0,0;;;;
9438;FTM-USD;2024-08-24;0,5263776183128357;score_P_7d;0,0;;;;
9439;MELOS-USD;2024-08-24;0,0019414123380556703;score_P_7d;0,0;;;;
9440;TFUEL-USD;2024-08-24;0,0641086995601654;score_P_7d;0,0;;;;
9441;BOLT-USD;2024-08-24;0,0032563391141593456;score_P_7d;0,0;;;;
9442;XEM-USD;2024-08-24;0,02071615308523178;score_P_7d;0,0;;;;
9443;HIUNDEAD-USD;2024-08-24;0,00023301842156797647;score_P_7d;0,0;;;;
9444;BURGER-USD;2024-08-24;0,48601680994033813;score_P_7d;0,0;;;;
9445;XEN-USD;2024-08-24;0,0;score_P_7d;0,0;;;;
9446;DFYN-USD;2024-08-24;0,009513642638921738;score_P_7d;0,0;;;;
9447;STND-USD;2024-08-24;0,014515968039631844;score_P_7d;0,0;;;;
9448;EQX-USD;2024-08-24;0,0029036658816039562;score_P_7d;0,0;;;;
9449;VRTX-USD;2024-08-24;0,09624120593070984;score_P_7d;0,0;;;;
9450;REEF-USD;2024-08-24;0,0007431138074025512;score_P_7d;0,0;;;;
9451;REV3L-USD;2024-08-24;0,007456519175320864;score_P_7d;0,0;;;;
9452;KLAY-USD;2024-08-24;0,17535527050495148;score_P_7d;0,0;;;;
9453;GTAI-USD;2024-08-24;0,45594146847724915;score_P_7d;0,0;;;;
9454;BONK-USD;2024-08-24;2,1363841369748116e-05;score_P_7d;0,0;;;;
9455;MONI-USD;2024-08-24;0,005983938928693533;score_P_7d;0,0;;;;
9456;VCORE-USD;2024-08-24;0,0011875847121700644;score_P_7d;0,0;;;;
9457;VERSE-USD;2024-08-24;8,24959424789995e-05;score_P_7d;0,0;;;;
9458;MPLX-USD;2024-08-24;0,30851516127586365;score_P_7d;0,0;;;;
9459;ISLM-USD;2024-08-24;0,07219277322292328;score_P_7d;0,0;;;;
9460;DMAIL-USD;2024-08-24;0,3498295545578003;score_P_7d;0,0;;;;
9461;RSR-USD;2024-08-24;0,006415227893739939;score_P_7d;0,0;;;;
9462;LITH-USD;2024-08-24;0,0007544099353253841;score_P_7d;0,0;;;;
9463;SUTER-USD;2024-08-24;0,00024026952451094985;score_P_7d;0,0;;;;
9464;CPOOL-USD;2024-08-24;0,13071611523628235;score_P_7d;0,0;;;;
9465;PRE-USD;2024-08-24;0,012170257046818733;score_P_7d;0,0;;;;
9466;NIM-USD;2024-08-24;0,0013695114757865667;score_P_7d;0,0;;;;
9467;PSTAKE-USD;2024-08-24;0,08370709419250488;score_P_7d;0,0;;;;
9468;SILLY-USD;2024-08-24;0,013948256149888039;score_P_7d;0,0;;;;
9469;AITECH-USD;2024-08-24;0,10607817769050598;score_P_7d;0,0;;;;
9470;XCV-USD;2024-08-24;0,001485088956542313;score_P_7d;0,0;;;;
9471;POLC-USD;2024-08-24;0,007428975775837898;score_P_7d;0,0;;;;
9472;XWG-USD;2024-08-24;0,0004534366598818451;score_P_7d;0,0;;;;
9473;GODS-USD;2024-08-24;0,21576739847660065;score_P_7d;0,0;;;;
9474;OAS-USD;2024-08-24;0,03519853577017784;score_P_7d;0,0;;;;
9475;HTR-USD;2024-08-24;0,039238590747117996;score_P_7d;0,0;;;;
9476;IDEA-USD;2024-08-24;0,0011400246294215322;score_P_7d;0,0;;;;
9477;ALEX-USD;2024-08-24;0,11872024089097977;score_P_7d;0,0;;;;
9478;XYM-USD;2024-08-24;0,016485704109072685;score_P_7d;0,0;;;;
9479;SLIM-USD;2024-08-24;0,13999059796333313;score_P_7d;0,0;;;;
9480;OOE-USD;2024-08-24;0,008861924521625042;score_P_7d;0,0;;;;
9481;BIGTIME-USD;2024-08-24;0,09085755795240402;score_P_7d;0,0;;;;
9482;EOSC-USD;2024-08-24;0,0011532165808603168;score_P_7d;0,0;;;;
9483;MXC-USD;2024-08-24;0,007986707612872124;score_P_7d;0,0;;;;
9484;OGV-USD;2024-08-24;0,008419363759458065;score_P_7d;0,0;;;;
9485;CRV-USD;2024-08-24;0,33924004435539246;score_P_7d;0,0;;;;
9486;DOGE-USD;2024-08-24;0,11050715297460556;score_P_7d;0,0;;;;
9487;IOTA-USD;2024-08-24;0,14425425231456757;score_P_7d;0,0;;;;
9488;SUIP-USD;2024-08-24;0,030532540753483772;score_P_7d;0,0;;;;
9489;HISEALS-USD;2024-08-24;0,0009454804821871221;score_P_7d;0,0;;;;
9490;DVPN-USD;2024-08-24;0,0010922412620857358;score_P_7d;0,0;;;;
9491;PIP-USD;2024-08-24;0,036918506026268005;score_P_7d;0,0;;;;
9492;CAS-USD;2024-08-24;0,0033717304468154907;score_P_7d;0,0;;;;
9493;DAG-USD;2024-08-24;0,026419484987854958;score_P_7d;0,0;;;;
9494;1CAT-USD;2024-08-24;0,0025427797809243202;score_P_7d;0,0;;;;
9495;NUM-USD;2024-08-24;0,04560822248458862;score_P_7d;0,0;;;;
9496;LIKE-USD;2024-08-24;0,0009035213151946664;score_P_7d;0,0;;;;
9497;AKRO-USD;2024-08-24;0,0050063771195709705;score_P_7d;0,0;;;;
9498;CIRUS-USD;2024-08-24;0,007583858910948038;score_P_7d;0,0;;;;
